symbol,time,open,high,low,close
NIFTY 50,91559,24466.7,24548.35,24466.6,24542.1
NIFTY 50,91659,24546.15,24551.9,24533.3,24547.2
NIFTY 50,91759,24549.8,24551.05,24535.9,24541.95
NIFTY 50,91859,24543.35,24564.35,24542.1,24542.9
NIFTY 50,91959,24541.75,24545.4,24507.4,24507.4
NIFTY 50,92059,24508.7,24532.6,24501.5,24529.9
NIFTY 50,92159,24529.15,24546.35,24525.95,24546.35
NIFTY 50,92259,24545.9,24546.95,24536.15,24546.2
NIFTY 50,92359,24545.8,24549.65,24531.3,24543.65
NIFTY 50,92459,24544.55,24554.15,24537.55,24552.8
NIFTY 50,92559,24553.4,24555.8,24539.9,24539.9
NIFTY 50,92659,24542.0,24546.25,24532.8,24539.05
NIFTY 50,92759,24538.6,24540.8,24534.1,24537.65
NIFTY 50,92859,24538.55,24542.25,24534.15,24536.95
NIFTY 50,92959,24535.55,24541.55,24529.35,24531.8
NIFTY 50,93059,24532.55,24537.2,24515.95,24518.05
NIFTY 50,93159,24518.0,24527.9,24517.8,24520.7
NIFTY 50,93259,24520.15,24520.8,24510.2,24515.9
NIFTY 50,93359,24513.65,24525.15,24513.1,24515.85
NIFTY 50,93459,24514.75,24514.75,24501.1,24502.05
NIFTY 50,93559,24501.05,24501.55,24487.85,24487.85
NIFTY 50,93659,24489.45,24490.15,24481.8,24485.85
NIFTY 50,93759,24485.45,24499.95,24482.55,24499.95
NIFTY 50,93859,24500.7,24526.5,24500.7,24510.6
NIFTY 50,93959,24510.25,24518.9,24501.9,24518.45
NIFTY 50,94059,24518.05,24531.2,24517.75,24528.35
NIFTY 50,94159,24529.05,24529.15,24518.8,24527.5
NIFTY 50,94259,24526.65,24531.15,24516.25,24517.45
NIFTY 50,94359,24517.65,24519.2,24508.6,24509.75
NIFTY 50,94459,24510.25,24512.9,24506.4,24510.85
NIFTY 50,94559,24510.6,24512.4,24499.9,24499.9
NIFTY 50,94659,24500.35,24510.1,24493.95,24494.7
NIFTY 50,94759,24493.2,24503.3,24491.15,24502.9
NIFTY 50,94859,24502.45,24502.6,24494.95,24495.6
NIFTY 50,94959,24495.25,24495.3,24482.75,24483.65
NIFTY 50,95059,24482.0,24491.95,24482.0,24491.4
NIFTY 50,95159,24490.95,24494.75,24486.95,24493.85
NIFTY 50,95259,24493.5,24496.75,24490.35,24490.75
NIFTY 50,95359,24490.65,24494.5,24484.35,24494.5
NIFTY 50,95459,24494.1,24495.85,24489.8,24490.95
NIFTY 50,95559,24490.8,24496.5,24489.7,24496.0
NIFTY 50,95659,24496.95,24507.85,24496.95,24501.45
NIFTY 50,95759,24501.5,24507.85,24500.05,24504.4
NIFTY 50,95859,24504.2,24506.75,24492.6,24493.0
NIFTY 50,95959,24494.1,24496.55,24489.3,24491.9
NIFTY 50,100059,24490.95,24493.3,24485.55,24486.3
NIFTY 50,100159,24486.25,24487.65,24479.45,24481.15
NIFTY 50,100259,24480.35,24483.35,24475.7,24482.25
NIFTY 50,100359,24482.15,24488.7,24479.85,24481.25
NIFTY 50,100459,24482.45,24482.45,24471.9,24473.65
NIFTY 50,100559,24475.1,24480.45,24471.0,24478.7
NIFTY 50,100659,24479.25,24479.25,24469.75,24471.5
NIFTY 50,100759,24471.45,24476.7,24468.85,24473.75
NIFTY 50,100859,24473.6,24473.6,24464.15,24472.0
NIFTY 50,100959,24472.1,24475.7,24469.75,24475.0
