symbol,time,open,high,low,close
NIFTY 50,91559,21974.45,22016.7,21972.15,21985.55
NIFTY 50,91659,21986.85,21986.85,21973.95,21979.3
NIFTY 50,91759,21979.85,21979.85,21964.6,21969.0
NIFTY 50,91859,21969.55,21977.85,21965.85,21968.45
NIFTY 50,91959,21969.3,21987.0,21967.35,21985.4
NIFTY 50,92059,21985.15,22006.7,21984.25,21999.05
NIFTY 50,92159,22000.9,22010.3,21985.3,22010.05
NIFTY 50,92259,22010.55,22016.05,21999.05,22015.8
NIFTY 50,92359,22016.25,22037.35,22012.5,22037.05
NIFTY 50,92459,22036.15,22049.65,22035.5,22040.05
NIFTY 50,92559,22040.95,22040.95,22003.95,22005.0
NIFTY 50,92659,22004.05,22006.95,21996.65,21999.15
NIFTY 50,92759,21997.45,22005.75,21989.15,22002.6
NIFTY 50,92859,22002.8,22008.85,21997.4,21999.75
NIFTY 50,92959,21999.25,22002.25,21991.9,22001.6
NIFTY 50,93059,21999.5,22013.25,21991.6,22009.85
NIFTY 50,93159,22010.8,22010.8,21993.45,21998.3
NIFTY 50,93259,21997.8,22016.9,21996.95,22011.55
NIFTY 50,93359,22010.7,22026.45,22007.05,22026.15
NIFTY 50,93459,22027.1,22029.55,22013.45,22023.6
NIFTY 50,93559,22023.95,22027.9,22012.6,22015.05
NIFTY 50,93659,22015.85,22018.45,22012.55,22016.15
NIFTY 50,93759,22016.1,22035.85,22014.45,22035.85
NIFTY 50,93859,22035.5,22046.6,22033.45,22038.15
NIFTY 50,93959,22036.95,22051.1,22036.95,22047.75
NIFTY 50,94059,22047.5,22047.5,22036.8,22045.15
NIFTY 50,94159,22045.95,22058.3,22043.65,22055.65
NIFTY 50,94259,22056.2,22067.55,22054.45,22067.25
NIFTY 50,94359,22067.35,22069.35,22058.6,22064.6
NIFTY 50,94459,22064.75,22064.75,22041.4,22041.4
NIFTY 50,94559,22039.2,22039.2,22022.1,22023.1
NIFTY 50,94659,22022.6,22030.75,22013.6,22028.35
NIFTY 50,94759,22027.55,22048.0,22026.95,22043.05
NIFTY 50,94859,22043.5,22054.85,22041.85,22053.25
NIFTY 50,94959,22054.1,22058.5,22049.55,22058.5
NIFTY 50,95059,22058.25,22063.45,22054.15,22063.15
NIFTY 50,95159,22062.75,22065.0,22054.85,22059.55
NIFTY 50,95259,22057.75,22066.1,22057.75,22059.8
NIFTY 50,95359,22059.4,22061.4,22046.3,22053.95
NIFTY 50,95459,22052.9,22067.45,22050.5,22066.35
NIFTY 50,95559,22066.85,22071.7,22059.35,22067.8
NIFTY 50,95659,22067.55,22068.35,22060.75,22064.1
NIFTY 50,95759,22063.8,22066.35,22047.8,22055.6
NIFTY 50,95859,22057.2,22060.95,22053.95,22056.3
NIFTY 50,95959,22057.15,22060.05,22053.65,22058.6
NIFTY 50,100059,22059.4,22065.8,22055.8,22065.8
NIFTY 50,100159,22065.15,22076.5,22065.05,22071.65
NIFTY 50,100259,22071.75,22091.05,22071.0,22087.15
NIFTY 50,100359,22087.3,22089.05,22075.95,22079.0
NIFTY 50,100459,22078.75,22081.5,22074.15,22077.6
NIFTY 50,100559,22077.7,22078.95,22065.7,22066.25
NIFTY 50,100659,22065.75,22067.35,22060.6,22067.3
NIFTY 50,100759,22066.9,22069.1,22061.7,22062.95
NIFTY 50,100859,22063.35,22065.25,22052.0,22052.0
NIFTY 50,100959,22052.15,22053.4,22038.65,22039.45
NIFTY 50,101059,22038.35,22045.15,22036.9,22044.85
NIFTY 50,101159,22044.65,22045.75,22037.5,22041.0
NIFTY 50,101259,22040.45,22042.4,22036.4,22037.15
NIFTY 50,101359,22036.4,22040.95,22032.1,22038.0
