symbol,time,open,high,low,close
NIFTY 50,91559,22446.75,22577.55,22446.75,22548.65
NIFTY 50,91659,22550.5,22550.5,22520.8,22535.2
NIFTY 50,91759,22534.35,22547.45,22532.05,22542.3
NIFTY 50,91859,22541.7,22542.6,22506.8,22510.85
NIFTY 50,91959,22510.95,22525.3,22504.6,22524.35
NIFTY 50,92059,22525.05,22542.9,22525.05,22540.7
NIFTY 50,92159,22542.65,22555.25,22518.65,22534.1
NIFTY 50,92259,22534.1,22538.3,22504.8,22506.65
NIFTY 50,92359,22507.15,22523.5,22500.8,22509.1
NIFTY 50,92459,22509.35,22515.15,22495.0,22515.15
NIFTY 50,92559,22517.45,22532.15,22511.6,22531.8
NIFTY 50,92659,22537.85,22540.5,22520.65,22537.0
NIFTY 50,92759,22538.8,22541.5,22521.85,22535.0
NIFTY 50,92859,22533.15,22543.6,22523.8,22542.45
NIFTY 50,92959,22544.4,22549.75,22540.9,22545.15
NIFTY 50,93059,22545.15,22550.0,22528.15,22539.05
NIFTY 50,93159,22538.65,22546.05,22537.5,22540.7
NIFTY 50,93259,22542.05,22546.2,22534.6,22546.2
NIFTY 50,93359,22545.75,22547.6,22530.2,22530.2
NIFTY 50,93459,22530.55,22531.6,22518.9,22518.9
NIFTY 50,93559,22517.45,22517.45,22496.55,22513.45
NIFTY 50,93659,22516.1,22521.5,22494.65,22495.25
NIFTY 50,93759,22494.25,22494.25,22469.95,22471.35
NIFTY 50,93859,22471.2,22473.25,22464.7,22464.7
NIFTY 50,93959,22463.65,22492.05,22463.05,22480.75
NIFTY 50,94059,22481.25,22487.9,22469.1,22470.3
NIFTY 50,94159,22470.1,22471.6,22455.2,22466.25
NIFTY 50,94259,22466.0,22475.1,22460.45,22461.0
NIFTY 50,94359,22461.5,22465.9,22454.0,22464.95
NIFTY 50,94459,22465.0,22485.6,22465.0,22479.3
NIFTY 50,94559,22479.05,22521.4,22477.65,22519.15
NIFTY 50,94659,22518.15,22520.55,22503.85,22506.8
NIFTY 50,94759,22508.25,22509.0,22471.15,22476.8
NIFTY 50,94859,22476.5,22476.5,22466.3,22470.95
NIFTY 50,94959,22471.7,22496.4,22471.7,22475.8
NIFTY 50,95059,22473.6,22474.35,22463.15,22463.15
NIFTY 50,95159,22463.75,22463.75,22445.7,22459.0
NIFTY 50,95259,22462.5,22463.0,22452.2,22457.0
NIFTY 50,95359,22456.7,22456.7,22446.45,22447.25
NIFTY 50,95459,22446.65,22449.7,22434.2,22447.15
NIFTY 50,95559,22447.3,22447.3,22439.1,22445.0
NIFTY 50,95659,22444.55,22444.55,22432.5,22435.75
NIFTY 50,95759,22436.3,22436.3,22398.4,22403.95
NIFTY 50,95859,22404.3,22420.4,22393.7,22415.5
NIFTY 50,95959,22411.6,22415.05,22401.65,22412.75
NIFTY 50,100059,22414.3,22425.5,22409.75,22409.75
NIFTY 50,100159,22407.9,22409.55,22382.6,22397.4
NIFTY 50,100259,22397.7,22406.9,22389.9,22403.6
NIFTY 50,100359,22402.55,22408.95,22399.85,22405.9
NIFTY 50,100459,22406.1,22406.9,22388.75,22390.25
NIFTY 50,100559,22387.55,22395.1,22379.75,22386.65
NIFTY 50,100659,22385.45,22396.0,22379.7,22382.45
NIFTY 50,100759,22380.45,22405.1,22378.15,22405.1
NIFTY 50,100859,22406.35,22409.6,22398.45,22398.45
NIFTY 50,100959,22398.15,22398.15,22391.8,22392.25
NIFTY 50,101059,22391.3,22407.2,22389.35,22407.2
NIFTY 50,101159,22410.6,22428.8,22410.6,22421.95
NIFTY 50,101259,22424.0,22427.35,22417.4,22427.3
NIFTY 50,101359,22426.75,22432.4,22418.95,22419.8
NIFTY 50,101459,22420.6,22420.85,22382.35,22383.95
NIFTY 50,101559,22384.55,22403.0,22382.6,22386.55
NIFTY 50,101659,22385.65,22398.75,22380.3,22386.9
NIFTY 50,101759,22386.65,22391.0,22373.7,22374.2
NIFTY 50,101859,22373.55,22389.8,22369.15,22389.2
NIFTY 50,101959,22390.7,22392.75,22378.9,22385.65
NIFTY 50,102059,22382.6,22391.0,22378.0,22389.4
NIFTY 50,102159,22389.2,22397.15,22382.85,22395.0
NIFTY 50,102259,22394.9,22409.15,22392.7,22404.7
NIFTY 50,102359,22403.85,22408.25,22393.0,22398.4
NIFTY 50,102459,22398.8,22411.35,22398.7,22411.35
NIFTY 50,102559,22410.15,22411.4,22394.5,22403.7
NIFTY 50,102659,22404.4,22420.45,22404.4,22419.55
NIFTY 50,102759,22419.55,22429.35,22419.3,22422.8
NIFTY 50,102859,22417.55,22425.35,22408.1,22425.35
NIFTY 50,102959,22426.5,22426.85,22417.75,22424.35
NIFTY 50,103059,22425.3,22432.6,22422.75,22424.3
NIFTY 50,103159,22423.2,22428.7,22402.75,22404.8
NIFTY 50,103259,22403.85,22405.35,22392.25,22392.25
NIFTY 50,103359,22392.7,22398.9,22387.2,22389.8
NIFTY 50,103459,22389.7,22393.05,22375.1,22377.75
NIFTY 50,103559,22377.4,22380.65,22320.6,22340.05
NIFTY 50,103659,22340.5,22340.5,22294.0,22327.8
NIFTY 50,103759,22327.85,22327.85,22309.15,22309.15
NIFTY 50,103859,22311.05,22315.8,22298.7,22310.05
NIFTY 50,103959,22311.45,22311.65,22285.9,22297.5
NIFTY 50,104059,22297.75,22308.65,22287.2,22305.35
NIFTY 50,104159,22305.0,22318.25,22303.55,22310.1
NIFTY 50,104259,22308.65,22311.45,22280.95,22293.25
NIFTY 50,104359,22292.45,22293.85,22275.6,22290.85
NIFTY 50,104459,22289.85,22299.6,22287.65,22292.65
NIFTY 50,104559,22292.1,22305.9,22289.35,22303.8
NIFTY 50,104659,22304.65,22305.7,22281.95,22289.35
NIFTY 50,104759,22290.55,22301.05,22282.55,22301.05
NIFTY 50,104859,22299.95,22308.05,22286.05,22289.7
NIFTY 50,104959,22289.2,22293.05,22270.85,22290.0
NIFTY 50,105059,22292.3,22305.3,22287.95,22299.95
NIFTY 50,105159,22297.5,22311.4,22294.55,22303.25
NIFTY 50,105259,22302.7,22310.7,22297.1,22305.0
NIFTY 50,105359,22306.15,22310.5,22294.45,22310.5
NIFTY 50,105459,22314.9,22384.35,22314.9,22381.7
NIFTY 50,105559,22383.4,22411.75,22373.2,22373.2
NIFTY 50,105659,22373.7,22380.0,22354.55,22359.1
NIFTY 50,105759,22359.55,22369.1,22353.05,22356.35
NIFTY 50,105859,22355.75,22377.95,22352.3,22377.95
NIFTY 50,105959,22380.9,22383.05,22373.1,22374.4
NIFTY 50,110059,22374.75,22383.9,22374.75,22375.8
NIFTY 50,110159,22376.4,22400.25,22375.85,22386.4
NIFTY 50,110259,22385.95,22406.6,22385.95,22404.25
NIFTY 50,110359,22402.4,22420.85,22402.15,22403.0
NIFTY 50,110459,22402.4,22406.35,22388.7,22389.3
NIFTY 50,110559,22388.9,22405.2,22388.9,22405.2
NIFTY 50,110659,22404.6,22407.4,22391.9,22406.05
NIFTY 50,110759,22406.55,22412.55,22400.95,22403.15
