symbol,time,open,high,low,close
NIFTY 50,91559,23190.4,23214.7,23122.45,23122.45
NIFTY 50,91659,23123.05,23128.35,23106.45,23118.85
NIFTY 50,91759,23117.7,23132.7,23113.05,23119.95
NIFTY 50,91859,23121.75,23124.25,23098.85,23098.85
NIFTY 50,91959,23098.3,23108.65,23093.7,23094.45
NIFTY 50,92059,23094.65,23097.5,23067.55,23071.75
NIFTY 50,92159,23069.9,23073.55,23042.35,23046.1
NIFTY 50,92259,23047.6,23063.95,23046.65,23050.65
NIFTY 50,92359,23051.0,23064.4,23048.05,23048.7
NIFTY 50,92459,23048.35,23052.5,23029.4,23035.05
NIFTY 50,92559,23034.65,23046.45,23033.95,23045.9
NIFTY 50,92659,23049.05,23068.05,23049.05,23063.35
NIFTY 50,92759,23064.95,23068.25,23054.75,23060.55
NIFTY 50,92859,23059.7,23068.3,23053.05,23067.85
NIFTY 50,92959,23067.95,23080.0,23054.8,23076.05
NIFTY 50,93059,23077.8,23080.1,23062.85,23064.4
NIFTY 50,93159,23064.35,23073.2,23051.55,23054.0
NIFTY 50,93259,23055.2,23059.0,23048.25,23058.8
NIFTY 50,93359,23061.15,23112.6,23061.15,23112.6
NIFTY 50,93459,23110.6,23123.3,23102.95,23118.8
NIFTY 50,93559,23120.85,23121.2,23097.8,23114.75
NIFTY 50,93659,23114.0,23136.95,23107.5,23134.35
NIFTY 50,93759,23134.35,23134.85,23118.75,23128.85
NIFTY 50,93859,23127.75,23128.15,23112.4,23113.8
NIFTY 50,93959,23112.8,23122.35,23103.15,23121.8
NIFTY 50,94059,23121.75,23121.95,23101.25,23113.75
NIFTY 50,94159,23111.85,23113.25,23100.65,23108.9
NIFTY 50,94259,23108.75,23112.0,23084.4,23086.9
NIFTY 50,94359,23088.25,23095.1,23080.6,23089.05
NIFTY 50,94459,23090.35,23090.45,23060.3,23062.25
NIFTY 50,94559,23063.75,23065.0,23045.8,23054.55
NIFTY 50,94659,23055.45,23063.2,23053.3,23055.5
NIFTY 50,94759,23055.45,23074.25,23053.45,23058.15
NIFTY 50,94859,23059.7,23062.4,23051.9,23052.0
NIFTY 50,94959,23051.85,23054.8,23043.65,23047.3
NIFTY 50,95059,23047.6,23049.4,23025.1,23025.1
NIFTY 50,95159,23026.2,23026.25,23006.3,23012.0
NIFTY 50,95259,23012.55,23014.45,23001.75,23009.6
NIFTY 50,95359,23009.4,23020.9,23006.1,23008.0
NIFTY 50,95459,23006.3,23006.3,22985.0,22986.2
NIFTY 50,95559,22985.25,22999.45,22983.0,22999.25
NIFTY 50,95659,22998.1,23008.0,22996.15,23003.0
NIFTY 50,95759,23004.15,23008.4,22993.5,23005.85
NIFTY 50,95859,23004.5,23009.8,22998.4,23004.25
NIFTY 50,95959,23005.65,23007.0,22991.25,22992.2
NIFTY 50,100059,22992.05,23006.2,22976.95,22976.95
NIFTY 50,100159,22976.65,22991.55,22968.1,22985.2
NIFTY 50,100259,22985.2,22987.5,22976.35,22977.4
NIFTY 50,100359,22976.3,22979.05,22967.15,22967.15
NIFTY 50,100459,22968.3,22970.7,22962.45,22966.05
NIFTY 50,100559,22965.8,22983.7,22962.5,22976.2
NIFTY 50,100659,22976.1,22987.15,22976.1,22982.4
NIFTY 50,100759,22983.8,22986.5,22977.45,22982.25
NIFTY 50,100859,22981.5,22986.1,22968.45,22970.9
NIFTY 50,100959,22970.35,22978.4,22966.75,22967.35
NIFTY 50,101059,22967.05,22979.35,22964.5,22978.6
NIFTY 50,101159,22978.3,22978.6,22957.95,22957.95
NIFTY 50,101259,22957.9,22965.95,22951.05,22965.95
NIFTY 50,101359,22965.55,22966.4,22947.0,22948.65
NIFTY 50,101459,22945.95,22949.45,22940.95,22941.95
NIFTY 50,101559,22941.7,22956.9,22936.15,22956.9
NIFTY 50,101659,22957.45,22963.3,22951.2,22963.3
NIFTY 50,101759,22964.5,22968.1,22957.05,22960.1
NIFTY 50,101859,22960.15,22979.9,22960.15,22974.0
NIFTY 50,101959,22974.9,22979.85,22970.05,22970.95
NIFTY 50,102059,22970.25,22971.45,22959.35,22963.7
NIFTY 50,102159,22961.5,22964.8,22951.9,22952.9
NIFTY 50,102259,22953.5,22957.6,22944.85,22956.9
NIFTY 50,102359,22957.5,22957.5,22940.3,22940.3
NIFTY 50,102459,22940.3,22940.8,22922.55,22923.15
NIFTY 50,102559,22923.55,22935.45,22921.6,22929.3
NIFTY 50,102659,22930.1,22936.05,22929.65,22934.05
NIFTY 50,102759,22932.55,22939.85,22929.15,22938.3
NIFTY 50,102859,22937.2,22938.65,22929.05,22930.05
NIFTY 50,102959,22929.75,22939.6,22929.75,22933.45
NIFTY 50,103059,22933.6,22948.55,22932.75,22940.7
NIFTY 50,103159,22939.9,22948.75,22939.2,22947.55
NIFTY 50,103259,22949.35,22953.3,22943.75,22946.5
NIFTY 50,103359,22948.3,22949.65,22939.8,22942.2
NIFTY 50,103459,22941.3,22941.45,22924.35,22928.45
NIFTY 50,103559,22927.1,22951.05,22927.05,22946.9
NIFTY 50,103659,22946.4,22951.45,22941.5,22944.1
NIFTY 50,103759,22942.95,22951.1,22942.6,22947.8
