symbol,time,open,high,low,close
NIFTY 50,91559,24786.3,24845.1,24764.5,24802.9
NIFTY 50,91659,24801.35,24801.35,24719.1,24733.95
NIFTY 50,91759,24731.35,24731.35,24695.55,24725.4
NIFTY 50,91859,24722.15,24723.25,24679.95,24679.95
NIFTY 50,91959,24681.15,24707.7,24668.85,24694.8
NIFTY 50,92059,24691.85,24705.8,24674.15,24682.85
NIFTY 50,92159,24681.9,24683.85,24657.0,24657.0
NIFTY 50,92259,24656.85,24673.5,24654.25,24661.25
NIFTY 50,92359,24660.45,24669.05,24657.25,24669.05
NIFTY 50,92459,24669.5,24683.7,24667.75,24668.7
NIFTY 50,92559,24667.85,24683.55,24665.1,24668.45
NIFTY 50,92659,24668.0,24669.9,24652.75,24652.75
NIFTY 50,92759,24653.95,24673.8,24653.95,24669.95
NIFTY 50,92859,24670.1,24679.8,24664.75,24668.0
NIFTY 50,92959,24668.2,24678.7,24647.15,24647.15
NIFTY 50,93059,24647.9,24647.9,24601.3,24617.75
NIFTY 50,93159,24617.45,24635.05,24611.2,24635.0
NIFTY 50,93259,24634.95,24635.4,24624.6,24628.3
NIFTY 50,93359,24628.1,24638.2,24617.8,24632.65
NIFTY 50,93459,24632.6,24632.6,24624.25,24627.05
NIFTY 50,93559,24626.65,24645.4,24622.2,24639.6
NIFTY 50,93659,24640.2,24653.8,24636.6,24652.55
NIFTY 50,93759,24652.75,24666.75,24650.45,24664.35
NIFTY 50,93859,24664.2,24691.7,24661.3,24677.15
NIFTY 50,93959,24677.0,24677.0,24660.05,24674.15
NIFTY 50,94059,24673.35,24677.1,24664.85,24671.9
NIFTY 50,94159,24671.6,24673.35,24659.2,24660.5
NIFTY 50,94259,24658.9,24662.75,24645.0,24651.7
NIFTY 50,94359,24651.25,24652.5,24641.95,24646.7
NIFTY 50,94459,24647.45,24658.6,24646.2,24646.8
NIFTY 50,94559,24646.45,24656.0,24643.35,24644.55
NIFTY 50,94659,24644.0,24645.8,24639.35,24643.05
NIFTY 50,94759,24642.6,24650.85,24640.95,24648.85
NIFTY 50,94859,24648.6,24653.8,24641.05,24652.8
NIFTY 50,94959,24654.85,24660.6,24653.7,24660.6
NIFTY 50,95059,24660.65,24665.3,24657.45,24661.1
NIFTY 50,95159,24660.85,24682.3,24660.35,24679.75
NIFTY 50,95259,24679.05,24685.5,24669.45,24680.1
NIFTY 50,95359,24679.85,24680.15,24669.85,24671.4
NIFTY 50,95459,24671.0,24671.1,24647.2,24647.85
NIFTY 50,95559,24649.05,24661.25,24648.85,24660.35
NIFTY 50,95659,24660.0,24664.05,24649.4,24650.0
NIFTY 50,95759,24649.75,24650.15,24622.8,24631.65
NIFTY 50,95859,24631.95,24639.95,24631.4,24639.2
NIFTY 50,95959,24639.0,24639.2,24629.05,24630.15
NIFTY 50,100059,24630.4,24634.5,24619.15,24632.85
NIFTY 50,100159,24632.65,24633.5,24621.05,24627.35
NIFTY 50,100259,24628.0,24632.35,24626.6,24632.15
NIFTY 50,100359,24631.5,24637.25,24627.1,24631.05
NIFTY 50,100459,24631.15,24640.25,24630.0,24639.5
NIFTY 50,100559,24639.35,24642.25,24637.05,24641.85
NIFTY 50,100659,24642.1,24648.05,24641.7,24648.05
