symbol,time,open,high,low,close
NIFTY 50,91559,23543.8,23568.6,23476.75,23476.75
NIFTY 50,91659,23476.45,23486.45,23471.35,23479.75
NIFTY 50,91759,23480.0,23485.9,23462.95,23466.85
NIFTY 50,91859,23465.0,23468.55,23455.4,23457.9
NIFTY 50,91959,23457.7,23469.3,23454.4,23468.7
NIFTY 50,92059,23467.65,23472.8,23457.45,23464.6
NIFTY 50,92159,23465.2,23481.8,23465.15,23481.8
NIFTY 50,92259,23481.0,23492.25,23478.65,23492.25
NIFTY 50,92359,23492.0,23498.55,23485.0,23494.15
NIFTY 50,92459,23494.5,23507.2,23491.75,23497.4
NIFTY 50,92559,23496.9,23496.9,23487.55,23489.05
NIFTY 50,92659,23488.9,23499.05,23484.6,23487.1
NIFTY 50,92759,23487.25,23487.35,23467.55,23469.0
NIFTY 50,92859,23469.15,23476.4,23469.15,23476.4
NIFTY 50,92959,23476.65,23478.45,23468.15,23473.6
NIFTY 50,93059,23473.6,23477.05,23453.8,23453.8
NIFTY 50,93159,23453.35,23454.55,23430.75,23433.8
NIFTY 50,93259,23432.0,23432.0,23419.85,23424.7
NIFTY 50,93359,23424.15,23437.55,23424.15,23437.55
NIFTY 50,93459,23437.75,23444.1,23436.25,23443.2
NIFTY 50,93559,23442.25,23445.95,23436.35,23440.7
NIFTY 50,93659,23440.55,23445.8,23436.4,23437.3
NIFTY 50,93759,23435.45,23446.1,23433.35,23444.85
NIFTY 50,93859,23445.35,23446.3,23431.55,23432.65
NIFTY 50,93959,23432.95,23433.5,23427.1,23427.7
NIFTY 50,94059,23428.3,23432.3,23421.85,23431.1
NIFTY 50,94159,23431.5,23433.25,23417.85,23420.8
NIFTY 50,94259,23421.05,23422.15,23409.7,23412.3
NIFTY 50,94359,23411.2,23414.9,23404.85,23408.35
NIFTY 50,94459,23407.2,23411.3,23403.35,23408.25
NIFTY 50,94559,23408.4,23418.75,23404.9,23412.2
NIFTY 50,94659,23412.2,23419.4,23408.2,23417.95
NIFTY 50,94759,23416.85,23423.5,23415.35,23423.5
NIFTY 50,94859,23424.35,23424.35,23417.65,23422.0
NIFTY 50,94959,23422.85,23429.1,23421.4,23429.1
NIFTY 50,95059,23428.7,23438.4,23425.85,23428.8
NIFTY 50,95159,23429.6,23431.3,23421.9,23431.2
NIFTY 50,95259,23432.9,23442.05,23430.9,23441.9
NIFTY 50,95359,23441.85,23450.65,23440.15,23450.0
NIFTY 50,95459,23450.1,23454.35,23446.35,23450.0
NIFTY 50,95559,23449.35,23453.6,23444.55,23445.65
NIFTY 50,95659,23444.45,23459.55,23444.05,23445.25
NIFTY 50,95759,23444.6,23454.5,23443.45,23450.6
NIFTY 50,95859,23451.1,23455.75,23443.35,23445.1
NIFTY 50,95959,23444.1,23451.0,23444.1,23445.9
NIFTY 50,100059,23446.1,23452.65,23445.85,23448.35
NIFTY 50,100159,23448.85,23459.4,23448.85,23455.85
NIFTY 50,100259,23454.85,23459.7,23454.15,23455.8
NIFTY 50,100359,23454.35,23461.4,23452.15,23456.0
NIFTY 50,100459,23455.6,23455.95,23444.65,23444.65
NIFTY 50,100559,23445.7,23445.85,23431.9,23438.6
NIFTY 50,100659,23438.55,23441.75,23434.8,23436.4
NIFTY 50,100759,23435.15,23437.15,23414.9,23414.9
NIFTY 50,100859,23414.35,23418.7,23407.45,23408.25
NIFTY 50,100959,23407.5,23407.65,23388.75,23388.75
NIFTY 50,101059,23388.3,23391.0,23377.45,23377.45
NIFTY 50,101159,23379.25,23388.7,23374.4,23383.5
NIFTY 50,101259,23383.05,23383.05,23368.5,23373.85
NIFTY 50,101359,23372.95,23375.0,23366.1,23370.3
NIFTY 50,101459,23370.55,23379.1,23369.95,23373.1
NIFTY 50,101559,23372.35,23372.35,23358.95,23360.4
NIFTY 50,101659,23360.15,23364.6,23357.6,23362.4
NIFTY 50,101759,23363.45,23375.05,23363.2,23373.45
NIFTY 50,101859,23373.85,23373.9,23368.15,23371.95
NIFTY 50,101959,23372.0,23373.8,23363.9,23373.25
NIFTY 50,102059,23373.4,23379.25,23371.7,23377.75
NIFTY 50,102159,23378.9,23381.35,23374.0,23377.05
NIFTY 50,102259,23377.7,23378.8,23373.4,23375.4
NIFTY 50,102359,23377.25,23388.15,23377.25,23388.15
NIFTY 50,102459,23387.8,23390.65,23379.85,23380.65
NIFTY 50,102559,23380.8,23387.05,23379.15,23386.0
NIFTY 50,102659,23386.15,23386.15,23380.45,23382.65
