symbol,time,open,high,low,close
NIFTY 50,91559,22611.5,22668.05,22607.5,22664.05
NIFTY 50,91659,22667.05,22667.05,22627.65,22628.0
NIFTY 50,91759,22626.45,22632.25,22621.75,22632.25
NIFTY 50,91859,22631.7,22655.4,22626.8,22651.75
NIFTY 50,91959,22649.95,22656.35,22644.85,22645.0
NIFTY 50,92059,22644.65,22644.65,22618.0,22625.2
NIFTY 50,92159,22625.25,22626.3,22613.6,22617.35
NIFTY 50,92259,22617.8,22623.4,22615.75,22621.6
NIFTY 50,92359,22621.55,22625.25,22616.05,22618.45
NIFTY 50,92459,22618.8,22625.75,22615.0,22624.55
NIFTY 50,92559,22625.7,22628.7,22621.45,22625.05
NIFTY 50,92659,22624.7,22624.7,22612.35,22614.6
NIFTY 50,92759,22614.5,22640.85,22612.8,22640.6
NIFTY 50,92859,22641.25,22645.25,22634.1,22634.1
NIFTY 50,92959,22634.1,22635.3,22618.95,22621.4
NIFTY 50,93059,22619.95,22640.35,22619.85,22631.5
NIFTY 50,93159,22632.3,22639.75,22626.3,22639.15
NIFTY 50,93259,22637.8,22641.35,22631.5,22631.5
NIFTY 50,93359,22630.1,22640.0,22629.55,22640.0
NIFTY 50,93459,22640.5,22644.35,22625.4,22627.4
NIFTY 50,93559,22626.85,22628.7,22620.85,22624.55
NIFTY 50,93659,22623.7,22627.35,22619.55,22623.45
NIFTY 50,93759,22622.15,22622.8,22599.7,22599.7
NIFTY 50,93859,22601.55,22603.65,22577.55,22577.55
NIFTY 50,93959,22579.65,22590.9,22575.75,22586.25
NIFTY 50,94059,22586.75,22589.5,22574.3,22574.3
NIFTY 50,94159,22573.95,22586.25,22571.15,22579.8
NIFTY 50,94259,22580.55,22582.95,22570.75,22573.35
NIFTY 50,94359,22573.4,22573.45,22564.9,22566.35
NIFTY 50,94459,22565.85,22573.65,22563.2,22570.75
NIFTY 50,94559,22571.65,22583.55,22568.15,22581.2
NIFTY 50,94659,22580.1,22584.6,22575.8,22580.15
NIFTY 50,94759,22581.8,22590.75,22579.85,22586.45
NIFTY 50,94859,22585.25,22595.85,22580.8,22590.2
NIFTY 50,94959,22591.0,22596.0,22587.2,22591.5
NIFTY 50,95059,22591.05,22592.4,22585.4,22587.2
NIFTY 50,95159,22587.85,22588.7,22580.1,22586.55
NIFTY 50,95259,22585.7,22592.95,22584.15,22590.9
NIFTY 50,95359,22590.3,22596.7,22590.0,22595.95
NIFTY 50,95459,22596.05,22596.95,22584.1,22587.6
NIFTY 50,95559,22587.65,22596.7,22586.25,22596.25
NIFTY 50,95659,22595.75,22596.55,22575.65,22577.85
NIFTY 50,95759,22578.2,22589.85,22574.3,22589.35
NIFTY 50,95859,22589.45,22589.65,22578.2,22578.6
NIFTY 50,95959,22578.3,22583.8,22577.15,22582.55
NIFTY 50,100059,22581.85,22586.8,22580.3,22583.05
NIFTY 50,100159,22583.35,22585.2,22570.75,22570.9
NIFTY 50,100259,22571.0,22575.75,22568.9,22573.9
NIFTY 50,100359,22573.65,22575.2,22566.3,22575.2
NIFTY 50,100459,22574.7,22578.6,22571.85,22574.2
NIFTY 50,100559,22574.4,22575.05,22561.75,22571.1
NIFTY 50,100659,22571.3,22571.4,22564.95,22568.5
NIFTY 50,100759,22567.4,22571.2,22562.2,22562.6
NIFTY 50,100859,22563.15,22567.3,22560.3,22565.95
NIFTY 50,100959,22566.05,22576.75,22565.85,22576.6
