symbol,time,open,high,low,close
NIFTY 50,91559,23195.4,23228.2,23190.75,23217.65
NIFTY 50,91659,23220.45,23220.45,23172.7,23184.5
NIFTY 50,91759,23185.1,23199.75,23182.85,23198.2
NIFTY 50,91859,23197.8,23231.35,23196.05,23224.75
NIFTY 50,91959,23223.6,23247.2,23211.1,23241.7
NIFTY 50,92059,23242.85,23242.85,23223.05,23230.85
NIFTY 50,92159,23228.65,23229.85,23210.55,23215.2
NIFTY 50,92259,23215.2,23252.9,23210.6,23231.65
NIFTY 50,92359,23230.9,23242.55,23225.7,23238.85
NIFTY 50,92459,23238.55,23247.8,23231.25,23231.25
NIFTY 50,92559,23229.4,23235.3,23222.95,23235.3
NIFTY 50,92659,23234.0,23242.45,23214.65,23218.55
NIFTY 50,92759,23216.5,23246.2,23212.1,23241.45
NIFTY 50,92859,23241.3,23254.35,23230.65,23233.9
NIFTY 50,92959,23232.6,23263.8,23231.2,23256.6
NIFTY 50,93059,23255.95,23259.15,23231.3,23231.3
NIFTY 50,93159,23229.8,23234.85,23215.65,23233.5
NIFTY 50,93259,23232.85,23270.9,23232.85,23252.95
NIFTY 50,93359,23253.1,23258.05,23245.6,23254.85
NIFTY 50,93459,23255.2,23260.0,23233.8,23243.65
NIFTY 50,93559,23241.85,23243.85,23230.85,23238.0
NIFTY 50,93659,23237.15,23240.75,23232.5,23236.9
NIFTY 50,93759,23237.3,23239.1,23224.45,23224.55
NIFTY 50,93859,23223.65,23224.85,23214.7,23219.25
NIFTY 50,93959,23217.25,23222.15,23213.05,23219.75
NIFTY 50,94059,23218.9,23226.1,23210.05,23223.4
NIFTY 50,94159,23223.6,23234.3,23221.85,23223.1
NIFTY 50,94259,23222.65,23231.85,23213.3,23231.75
NIFTY 50,94359,23232.5,23232.9,23220.9,23223.2
NIFTY 50,94459,23223.45,23254.25,23218.9,23246.05
NIFTY 50,94559,23247.05,23247.05,23236.45,23236.45
NIFTY 50,94659,23233.2,23233.25,23221.85,23221.85
NIFTY 50,94759,23221.35,23221.35,23204.05,23208.7
NIFTY 50,94859,23209.25,23209.25,23196.45,23200.6
NIFTY 50,94959,23199.9,23208.95,23199.35,23206.0
NIFTY 50,95059,23204.65,23209.1,23198.7,23203.75
NIFTY 50,95159,23204.1,23223.5,23204.1,23211.8
NIFTY 50,95259,23211.1,23214.5,23197.75,23199.15
NIFTY 50,95359,23199.35,23222.35,23199.35,23217.95
NIFTY 50,95459,23218.45,23220.55,23207.35,23207.9
NIFTY 50,95559,23208.2,23233.6,23207.65,23225.75
NIFTY 50,95659,23224.3,23228.75,23219.3,23220.0
NIFTY 50,95759,23221.3,23232.2,23219.9,23228.8
NIFTY 50,95859,23228.2,23232.05,23224.25,23227.45
NIFTY 50,95959,23227.5,23232.2,23225.75,23229.75
NIFTY 50,100059,23229.65,23231.85,23220.55,23225.5
NIFTY 50,100159,23225.35,23225.95,23206.35,23213.95
NIFTY 50,100259,23213.6,23263.75,23213.6,23262.5
NIFTY 50,100359,23264.7,23274.6,23243.85,23243.85
NIFTY 50,100459,23245.4,23262.3,23242.55,23261.45
NIFTY 50,100559,23261.0,23263.0,23252.3,23254.15
NIFTY 50,100659,23253.7,23263.5,23248.75,23250.5
NIFTY 50,100759,23248.15,23248.15,23239.2,23243.1
NIFTY 50,100859,23243.6,23255.9,23240.1,23253.95
NIFTY 50,100959,23253.5,23260.45,23249.45,23249.85
NIFTY 50,101059,23251.05,23260.5,23250.1,23258.6
NIFTY 50,101159,23258.6,23260.4,23251.0,23260.3
NIFTY 50,101259,23259.6,23262.45,23256.3,23259.3
NIFTY 50,101359,23259.65,23269.4,23259.65,23266.5
NIFTY 50,101459,23266.5,23273.2,23263.6,23273.2
NIFTY 50,101559,23278.7,23295.25,23275.6,23295.25
NIFTY 50,101659,23294.2,23298.05,23284.7,23288.95
NIFTY 50,101759,23287.75,23291.3,23273.7,23275.0
NIFTY 50,101859,23275.2,23275.65,23259.0,23261.35
NIFTY 50,101959,23260.8,23267.7,23258.5,23266.9
NIFTY 50,102059,23266.5,23266.95,23260.95,23263.2
NIFTY 50,102159,23263.85,23280.3,23261.9,23271.8
NIFTY 50,102259,23270.75,23280.65,23265.15,23280.65
NIFTY 50,102359,23280.75,23293.05,23280.2,23290.5
NIFTY 50,102459,23293.25,23294.25,23286.6,23288.15
NIFTY 50,102559,23287.3,23300.8,23284.6,23298.8
NIFTY 50,102659,23298.2,23302.85,23292.95,23293.0
NIFTY 50,102759,23293.05,23300.95,23290.7,23297.0
NIFTY 50,102859,23296.25,23304.85,23294.2,23301.45
NIFTY 50,102959,23302.2,23323.45,23300.85,23319.35
NIFTY 50,103059,23318.35,23327.85,23315.25,23319.2
NIFTY 50,103159,23317.8,23318.0,23307.85,23309.9
NIFTY 50,103259,23310.05,23317.55,23308.7,23314.0
NIFTY 50,103359,23315.65,23336.75,23315.1,23330.9
NIFTY 50,103459,23331.15,23334.1,23326.0,23334.1
NIFTY 50,103559,23333.5,23339.9,23333.5,23339.3
NIFTY 50,103659,23339.45,23340.95,23334.5,23336.95
NIFTY 50,103759,23337.9,23338.45,23324.05,23324.05
NIFTY 50,103859,23324.8,23326.1,23313.65,23314.2
NIFTY 50,103959,23314.0,23316.8,23310.05,23310.65
NIFTY 50,104059,23310.55,23322.9,23310.2,23322.0
NIFTY 50,104159,23321.3,23322.3,23305.75,23306.5
NIFTY 50,104259,23306.7,23306.7,23277.05,23280.85
NIFTY 50,104359,23280.55,23295.45,23280.55,23291.15
NIFTY 50,104459,23291.0,23308.4,23290.45,23306.3
NIFTY 50,104559,23304.85,23313.25,23301.05,23312.55
NIFTY 50,104659,23312.9,23321.15,23310.95,23320.15
NIFTY 50,104759,23320.7,23331.35,23320.7,23331.3
NIFTY 50,104859,23331.05,23331.75,23326.7,23329.8
NIFTY 50,104959,23328.25,23329.05,23313.9,23315.0
NIFTY 50,105059,23314.1,23314.1,23299.55,23307.15
NIFTY 50,105159,23307.25,23320.2,23307.25,23317.65
NIFTY 50,105259,23317.75,23323.8,23310.6,23316.25
NIFTY 50,105359,23316.0,23329.65,23316.0,23322.35
NIFTY 50,105459,23320.7,23323.95,23318.85,23321.75
NIFTY 50,105559,23321.35,23321.35,23309.15,23313.5
NIFTY 50,105659,23314.9,23316.7,23303.8,23312.1
NIFTY 50,105759,23310.4,23313.2,23309.65,23311.0
NIFTY 50,105859,23310.8,23316.85,23307.6,23312.65
NIFTY 50,105959,23311.5,23311.55,23293.1,23295.65
NIFTY 50,110059,23294.2,23300.75,23293.75,23297.0
NIFTY 50,110159,23296.05,23306.35,23292.95,23306.35
NIFTY 50,110259,23304.35,23305.05,23292.8,23293.8
NIFTY 50,110359,23293.55,23295.85,23277.4,23277.4
NIFTY 50,110459,23278.65,23279.2,23274.65,23275.1
NIFTY 50,110559,23273.05,23284.4,23268.85,23282.1
NIFTY 50,110659,23282.1,23288.85,23274.9,23284.8
NIFTY 50,110759,23284.35,23286.6,23272.15,23272.75
NIFTY 50,110859,23272.6,23272.65,23260.95,23266.0
NIFTY 50,110959,23266.0,23273.25,23266.0,23271.3
NIFTY 50,111059,23270.85,23276.05,23263.7,23263.7
NIFTY 50,111159,23261.85,23273.7,23261.3,23273.7
NIFTY 50,111259,23273.55,23284.4,23273.55,23279.5
NIFTY 50,111359,23279.05,23283.55,23274.1,23278.6
