symbol,time,open,high,low,close
NIFTY 50,91559,24733.95,24737.5,24686.3,24704.65
NIFTY 50,91659,24703.85,24703.85,24679.05,24680.85
NIFTY 50,91759,24680.2,24680.2,24665.05,24672.75
NIFTY 50,91859,24672.9,24672.9,24629.75,24633.45
NIFTY 50,91959,24631.55,24656.65,24627.05,24643.05
NIFTY 50,92059,24644.7,24644.7,24610.0,24626.05
NIFTY 50,92159,24622.1,24635.3,24612.85,24620.85
NIFTY 50,92259,24621.35,24621.35,24594.0,24601.25
NIFTY 50,92359,24602.9,24610.3,24597.55,24598.5
NIFTY 50,92459,24599.3,24599.3,24574.65,24580.55
NIFTY 50,92559,24580.6,24614.0,24574.0,24609.45
NIFTY 50,92659,24608.75,24608.8,24585.25,24600.75
NIFTY 50,92759,24602.8,24607.3,24585.6,24591.25
NIFTY 50,92859,24591.05,24607.3,24588.3,24602.3
NIFTY 50,92959,24604.95,24605.6,24588.65,24590.5
NIFTY 50,93059,24591.45,24591.45,24561.25,24571.65
NIFTY 50,93159,24572.75,24577.95,24566.45,24574.5
NIFTY 50,93259,24574.4,24577.0,24545.0,24554.0
NIFTY 50,93359,24551.05,24565.1,24549.5,24562.2
NIFTY 50,93459,24562.4,24562.4,24547.3,24548.95
NIFTY 50,93559,24548.75,24577.4,24541.6,24575.3
NIFTY 50,93659,24575.6,24603.75,24573.2,24582.0
NIFTY 50,93759,24582.15,24599.75,24578.0,24594.3
NIFTY 50,93859,24590.85,24591.35,24575.3,24582.25
NIFTY 50,93959,24582.3,24583.05,24560.75,24575.25
NIFTY 50,94059,24574.8,24587.1,24564.3,24586.8
NIFTY 50,94159,24587.35,24616.05,24585.55,24601.5
NIFTY 50,94259,24602.25,24604.0,24581.95,24588.35
NIFTY 50,94359,24587.45,24591.4,24578.0,24588.95
NIFTY 50,94459,24589.25,24591.2,24582.05,24589.95
NIFTY 50,94559,24590.5,24593.05,24560.0,24570.4
NIFTY 50,94659,24569.6,24569.9,24560.85,24566.8
NIFTY 50,94759,24566.25,24573.9,24561.2,24564.25
NIFTY 50,94859,24564.45,24572.45,24556.65,24571.05
NIFTY 50,94959,24570.3,24576.4,24569.55,24576.4
NIFTY 50,95059,24574.65,24574.65,24563.9,24567.55
NIFTY 50,95159,24567.05,24569.95,24559.8,24564.2
NIFTY 50,95259,24563.95,24568.95,24561.25,24567.55
NIFTY 50,95359,24567.7,24581.2,24565.25,24581.05
NIFTY 50,95459,24581.2,24599.1,24580.85,24589.3
NIFTY 50,95559,24588.15,24588.15,24571.35,24584.3
NIFTY 50,95659,24584.7,24596.35,24582.35,24595.8
NIFTY 50,95759,24595.2,24608.05,24591.25,24597.3
NIFTY 50,95859,24597.55,24606.15,24596.8,24604.55
NIFTY 50,95959,24605.3,24629.65,24605.3,24629.65
NIFTY 50,100059,24631.65,24631.7,24618.55,24623.2
NIFTY 50,100159,24623.15,24624.55,24602.3,24607.0
NIFTY 50,100259,24607.1,24620.1,24603.0,24620.1
NIFTY 50,100359,24620.35,24628.25,24617.25,24627.4
NIFTY 50,100459,24627.5,24628.05,24607.6,24609.05
NIFTY 50,100559,24606.1,24609.8,24592.4,24597.6
NIFTY 50,100659,24595.55,24598.5,24587.55,24589.1
NIFTY 50,100759,24589.2,24591.95,24580.2,24591.95
NIFTY 50,100859,24593.05,24606.0,24586.65,24600.15
NIFTY 50,100959,24600.35,24600.55,24592.4,24594.95
NIFTY 50,101059,24593.85,24594.85,24589.05,24592.55
NIFTY 50,101159,24592.8,24595.5,24588.8,24589.6
NIFTY 50,101259,24590.2,24604.9,24587.6,24602.5
NIFTY 50,101359,24603.95,24610.85,24601.5,24602.35
NIFTY 50,101459,24602.4,24612.65,24598.55,24606.05
NIFTY 50,101559,24606.45,24608.4,24602.7,24607.6
NIFTY 50,101659,24607.45,24618.05,24601.15,24611.15
NIFTY 50,101759,24611.25,24614.1,24606.65,24613.95
NIFTY 50,101859,24613.6,24620.55,24612.45,24616.35
NIFTY 50,101959,24616.75,24621.0,24609.7,24609.7
NIFTY 50,102059,24610.85,24613.9,24602.75,24612.55
NIFTY 50,102159,24612.7,24618.35,24610.45,24616.55
NIFTY 50,102259,24616.9,24619.1,24614.65,24616.25
NIFTY 50,102359,24617.05,24622.8,24608.65,24612.4
NIFTY 50,102459,24612.4,24616.3,24612.4,24613.55
NIFTY 50,102559,24613.45,24615.65,24588.25,24593.7
NIFTY 50,102659,24593.1,24599.65,24593.1,24595.75
NIFTY 50,102759,24596.1,24596.65,24578.85,24579.55
NIFTY 50,102859,24577.85,24579.6,24571.15,24573.65
NIFTY 50,102959,24574.7,24584.0,24571.7,24580.25
NIFTY 50,103059,24580.75,24581.45,24576.6,24580.5
NIFTY 50,103159,24581.15,24594.25,24578.9,24587.65
NIFTY 50,103259,24587.45,24593.35,24584.2,24592.85
NIFTY 50,103359,24592.95,24593.45,24589.4,24593.2
NIFTY 50,103459,24593.3,24599.4,24592.9,24599.4
NIFTY 50,103559,24600.05,24615.65,24598.85,24615.65
NIFTY 50,103659,24615.05,24615.9,24610.95,24612.2
NIFTY 50,103759,24614.05,24626.25,24613.6,24625.15
NIFTY 50,103859,24626.3,24628.6,24615.7,24619.0
NIFTY 50,103959,24619.2,24619.2,24602.85,24603.5
NIFTY 50,104059,24604.1,24610.3,24603.8,24608.65
NIFTY 50,104159,24608.8,24622.8,24608.6,24614.35
NIFTY 50,104259,24614.5,24616.7,24609.85,24612.45
NIFTY 50,104359,24613.1,24613.1,24603.15,24609.65
NIFTY 50,104459,24609.35,24611.7,24604.15,24605.55
NIFTY 50,104559,24606.8,24613.05,24605.15,24611.85
NIFTY 50,104659,24611.8,24612.15,24602.4,24609.75
NIFTY 50,104759,24609.95,24612.25,24606.15,24609.8
NIFTY 50,104859,24607.75,24608.15,24596.7,24603.7
NIFTY 50,104959,24604.5,24604.5,24594.1,24599.15
NIFTY 50,105059,24599.4,24602.2,24597.95,24599.45
NIFTY 50,105159,24600.1,24611.3,24600.1,24606.2
NIFTY 50,105259,24606.45,24608.35,24605.25,24606.25
NIFTY 50,105359,24606.1,24606.55,24601.1,24604.0
NIFTY 50,105459,24603.5,24607.05,24600.1,24600.1
NIFTY 50,105559,24600.4,24605.0,24600.2,24604.8
NIFTY 50,105659,24605.45,24605.5,24601.55,24603.45
NIFTY 50,105759,24602.75,24605.3,24596.45,24600.25
NIFTY 50,105859,24597.15,24602.0,24593.3,24602.0
NIFTY 50,105959,24601.5,24611.75,24601.05,24605.15
NIFTY 50,110059,24605.9,24610.25,24605.15,24605.15
NIFTY 50,110159,24605.95,24607.7,24600.6,24603.9
NIFTY 50,110259,24603.35,24604.6,24600.95,24602.6
NIFTY 50,110359,24601.75,24607.05,24600.75,24600.75
NIFTY 50,110459,24601.55,24602.55,24593.25,24594.2
NIFTY 50,110559,24594.5,24599.3,24588.15,24589.6
NIFTY 50,110659,24590.65,24596.2,24590.65,24593.55
NIFTY 50,110759,24593.3,24598.85,24592.5,24598.6
NIFTY 50,110859,24598.95,24603.6,24596.95,24603.6
NIFTY 50,110959,24603.7,24603.7,24598.35,24600.05
NIFTY 50,111059,24600.35,24602.45,24599.25,24599.5
NIFTY 50,111159,24599.65,24600.95,24594.15,24599.75
NIFTY 50,111259,24599.95,24605.0,24597.95,24600.2
NIFTY 50,111359,24600.15,24602.25,24599.55,24600.1
NIFTY 50,111459,24600.7,24601.8,24594.6,24594.6
NIFTY 50,111559,24594.65,24604.0,24594.55,24603.7
NIFTY 50,111659,24604.3,24604.3,24598.55,24600.2
NIFTY 50,111759,24600.3,24602.05,24598.9,24599.95
NIFTY 50,111859,24599.5,24601.65,24597.1,24598.5
NIFTY 50,111959,24598.85,24599.7,24595.95,24599.7
NIFTY 50,112059,24599.35,24599.95,24595.7,24596.05
NIFTY 50,112159,24595.8,24599.5,24593.15,24594.3
NIFTY 50,112259,24594.55,24595.95,24592.6,24595.95
NIFTY 50,112359,24596.15,24596.9,24580.8,24580.8
NIFTY 50,112459,24580.9,24586.6,24579.2,24586.05
NIFTY 50,112559,24585.9,24596.35,24584.25,24595.4
NIFTY 50,112659,24595.6,24596.3,24585.4,24588.0
NIFTY 50,112759,24588.8,24598.8,24588.8,24593.5
NIFTY 50,112859,24592.5,24595.45,24590.95,24593.1
NIFTY 50,112959,24593.3,24598.1,24593.2,24595.5
NIFTY 50,113059,24595.65,24598.65,24594.6,24595.6
NIFTY 50,113159,24596.5,24598.5,24594.4,24594.4
NIFTY 50,113259,24594.2,24594.8,24588.9,24592.35
NIFTY 50,113359,24593.15,24596.25,24590.05,24591.45
NIFTY 50,113459,24589.5,24592.4,24587.9,24590.35
NIFTY 50,113559,24590.85,24591.1,24588.95,24589.85
NIFTY 50,113659,24589.85,24593.35,24589.15,24590.95
NIFTY 50,113759,24591.4,24591.5,24559.05,24559.4
NIFTY 50,113859,24559.25,24561.2,24548.75,24555.05
NIFTY 50,113959,24555.85,24564.7,24552.4,24559.55
NIFTY 50,114059,24559.0,24561.5,24552.8,24554.25
NIFTY 50,114159,24552.15,24557.65,24543.05,24547.2
NIFTY 50,114259,24546.15,24551.9,24544.4,24547.1
NIFTY 50,114359,24547.4,24554.4,24545.55,24554.4
NIFTY 50,114459,24556.05,24565.05,24556.05,24560.65
